Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
44111,790.752,301.2185767231965,187.23777073682209,1.6087490015387107,0.7833340204581903,44655,236.98917603513613,0.7858300821263784,0.9878177135819056,0.8864947528411041,0.7867681290218574,0.006828649922314,0.0016139930007065,0.6190040888445543,0.995822209877056,SIRA
39030,740.165,275.8259887168829,181.06420044387664,1.523360156456654,0.7543751200418475,39538,222.92272075993824,0.7686399621883493,0.9871516009914512,0.8952644213534883,0.8082005680355003,0.0070670250760154,0.0018599145866147,0.6531881581729054,0.9950408148299112,SIRA
37479,703.2639999999999,229.0163680825368,208.46678804781135,1.0985748388372178,0.4140145657859582,37879,218.44849483832377,0.7814637197664721,0.9894400591356688,0.952272155501498,0.9538553801516736,0.0061105250428916,0.0031202430581909,0.9098400862442938,0.9995274261134652,SEKER
41924,741.2819999999999,266.5760469883049,200.3749202492456,1.3303862911421849,0.6595492133031851,42225,231.03959546683112,0.7980051774021624,0.9928715216104204,0.9587506405976294,0.8666930059059927,0.0063585546939296,0.0022130913541824,0.7511567664863651,0.9993286646321512,SEKER
35287,677.949,223.62088687145143,201.0973362343171,1.112003227187903,0.4373775719012347,35627,211.96415691118557,0.7893830253679924,0.9904566761164284,0.9647850219552228,0.9478728032817132,0.0063372031306558,0.0031555687086593,0.8984628512011333,0.9990935900441048,SEKER
45469,848.018,357.5147115363154,162.4187859479893,2.2011906409077637,0.8908489686073877,45920,240.6094945332854,0.6578079337982119,0.9901785714285716,0.7945388282161117,0.6730058561767602,0.0078628232759971,0.0009950242161535,0.4529368824482141,0.9970004265669488,HOROZ
36587,705.861,248.4867776436177,187.74984870751769,1.3234992163999977,0.6550646944168971,36985,215.83330424942625,0.7517052925706772,0.9892388806272814,0.9227802487629024,0.8685907004636544,0.0067916685610631,0.002384607731599,0.7544498049319419,0.998513725640556,SEKER
68602,1028.917,393.7589285079295,223.157897230866,1.7644857448202684,0.8238985132529058,69599,295.54488533541166,0.6648769141306454,0.985675081538528,0.8143028515176637,0.7505731653001997,0.0057397587316394,0.0011236874578733,0.563360076468761,0.9940408241299852,CALI
68394,992.182,377.7808444730823,232.6215927791022,1.624014520577303,0.787935298581938,69082,295.09650188136203,0.729536,0.9900408210532412,0.8730621896535508,0.7811314580890253,0.0055235962872924,0.0012685225877665,0.6101663548162868,0.9909190201893724,CALI
44634,774.05,266.89719371990185,213.6078862983788,1.2494725655731913,0.5995494684496462,45116,238.38996170080077,0.7387778072033898,0.989316428761415,0.93613319003276,0.8931902144725495,0.0059796835085338,0.0023476523583667,0.7977887592295193,0.9968151677799604,SEKER
38195,719.4569999999999,243.2856909081822,200.21206195181995,1.215140029708738,0.5681131958089465,38604,220.5252466525308,0.7785364859355891,0.989405242980002,0.927271033906914,0.9064456106288578,0.0063695690773185,0.0026525086919969,0.821643645028323,0.9984120832297122,SEKER
34189,687.252,249.0621246954887,174.9936597470478,1.4232637059851565,0.7115746686598623,34559,208.64032878365217,0.7300661968823404,0.9892936716918892,0.9096288739110404,0.8377039625705534,0.0072848613500099,0.0022129078646739,0.7017479289064071,0.9987723579627412,SIRA
53749,877.19,340.0961550391761,202.36964570647487,1.6805690095068178,0.8036986337324663,54241,261.6015143113095,0.8217998899149899,0.9909293707711878,0.8777946074480713,0.7691986822996434,0.0063274880470181,0.0013663602607434,0.5916666128515078,0.9943365735181122,SIRA
192018,1667.608,637.5186105803888,385.1775667854584,1.655129128886893,0.7968459994156709,193459,494.4541544986314,0.818487559729072,0.992551393318481,0.8676885491691314,0.7755917180966476,0.0033200981709026,0.0007410770089159,0.6015425131801099,0.9956305358282276,BOMBAY
75806,1051.147,404.43482414004507,240.60364185055303,1.6809173004590388,0.8037899020951753,76774,310.6753883528493,0.742861062658017,0.9873915648526844,0.8621573497702957,0.7681717048314085,0.0053351294638952,0.0011459296322894,0.5900877681035926,0.9918887381945904,CALI
57592,989.579,398.531757237361,185.48300067254985,2.148616076903596,0.8850921290645619,58413,270.79219313042887,0.7692061117640774,0.985944909523565,0.7390453411371323,0.6794745668640607,0.00691991521804,0.0009098574556822,0.4616856870151029,0.9919852895969316,HOROZ
24524,585.082,211.99643739881424,147.76454083251514,1.4346908683532082,0.717057260937051,24839,176.7057627670505,0.7944282474894719,0.987318330045493,0.9002594667249971,0.8335317561711009,0.0086444477817164,0.0025739826751491,0.6947751885456798,0.9967876185648652,DERMASON
46428,872.732,365.98568894777287,161.95565216353023,2.2597895415112093,0.8967590866503212,46913,243.13363729225975,0.8082869080779944,0.989661714236992,0.7659987116505492,0.6643255313924463,0.0078828657049145,0.0009470821795499,0.4413284116598561,0.9973093290406968,HOROZ
27867,617.918,227.90833558359145,155.87820731979366,1.462092357246729,0.7295276483582962,28271,188.36498186535303,0.7331105966536883,0.9857097378939548,0.9171458151520088,0.8264944824550533,0.0081784309607633,0.0023540169690916,0.6830931295286465,0.998745243971584,DERMASON
43015,825.521,341.4399168346868,161.42968188218617,2.115099979468923,0.8811746564145851,43627,234.02649212596216,0.7099590678022051,0.9859719898228162,0.7931832605095396,0.6854104648791535,0.0079376942191023,0.0010806300778243,0.4697875053658573,0.9936475429540812,HOROZ
30698,648.3839999999999,247.6447059125993,158.3576609393099,1.563831547167828,0.7688284742550311,30967,197.70156181547992,0.7184516008238158,0.9913133335486164,0.9176041458612332,0.7983274307719475,0.0080671283442764,0.002021263516988,0.6373266867229386,0.9966715785492783,DERMASON
27697,614.481,224.2730972859838,157.63258594519377,1.4227584730733265,0.7113282227918434,28003,187.78955154781588,0.7879210286754665,0.9890725993643538,0.9217765963144412,0.8373253583257665,0.0080973786794953,0.0024552809174149,0.7011137556953734,0.9975155365038548,DERMASON
57883,970.771,412.5618035623414,179.33046738287717,2.3005672688149903,0.9005871950028704,58410,271.4754585002213,0.6694772148970622,0.9909775723335046,0.7718400461546897,0.6580237340347946,0.0071275124572385,0.0008242974968633,0.4329952345530943,0.9961346641657184,HOROZ
49241,884.8199999999999,367.9592518557647,171.0191744026905,2.1515672329779174,0.8854275196837715,49773,250.39087128388715,0.6593334493793769,0.9893114740923794,0.79036348382627,0.6804853255382668,0.0074726193996012,0.0009883884975405,0.463060278272921,0.9963053216256532,HOROZ
211734,1776.5849999999998,679.8398710904265,400.1699750139964,1.698877760798142,0.8084070393082657,213916,519.2187417312234,0.801840490797546,0.9897997344752144,0.8430017655754536,0.7637368206992987,0.0032108205157906,0.0006738615986478,0.5832939312918728,0.990945087880282,BOMBAY
35352,684.112,231.5229542315372,194.65442289916115,1.1894050532387617,0.5414134738033446,35760,212.15929012295803,0.7553846153846154,0.9885906040268456,0.9492255854460347,0.9163639554753852,0.0065490765510165,0.0028486023113499,0.8397228988944939,0.9987706592654128,SEKER
46978,823.0799999999999,316.07626507233783,189.53198555501308,1.6676671441327475,0.8002698403696299,47415,244.5695143156,0.7675391301506388,0.9907835073289044,0.8714054860635899,0.7737674142018457,0.0067281762755404,0.0014877120101024,0.5987160112806106,0.9984590206788858,SIRA
47959,949.132,328.4505389341714,190.11766078315324,1.7276171902241084,0.815446866324987,50202,247.10988512391336,0.6415748073630136,0.955320505159157,0.6690009758027194,0.7523503719183714,0.006848569380808,0.0013535059914043,0.5660310821257117,0.977885027681534,HOROZ
29811,638.922,240.3819414748947,158.85792061905337,1.51318826620763,0.7505124580647258,30123,194.82439289806584,0.7699519603285294,0.9896424658898516,0.9176788524230398,0.8104784897846129,0.0080635316317766,0.0021462041439357,0.6568753824035469,0.9939761210136971,DERMASON
74151,1071.243,382.4280774387988,248.68719389091697,1.5377875774598402,0.7596904524426349,75148,307.2653340057369,0.7733568344423354,0.9867328471815616,0.8119903766431561,0.8034591394637064,0.0051574230615743,0.0013257685173561,0.6455465887877595,0.9927135249093922,BARBUNYA
33847,681.7019999999999,248.1214785132362,174.01962004978245,1.4258247342584427,0.7128185740818787,34224,207.5941686817119,0.754099456376437,0.9889843384759234,0.9152524690356306,0.8366634356913911,0.0073306785981988,0.0022157823581937,0.7000057046229227,0.9980854477733728,DERMASON
41683,768.766,295.50307679793804,181.1555415800095,1.6312119089518748,0.7900509900412053,42412,230.37457312645373,0.7372433187711137,0.9828114684523248,0.8862994852255317,0.779601267177267,0.0070892948395734,0.0016153734735039,0.6077781357844005,0.9914149330920836,SIRA
40567,745.673,277.85667040999965,186.75747394863615,1.4877941135915045,0.7404277029854326,40998,227.269682560766,0.7722634684941938,0.9894872920630274,0.916823887153302,0.8179385516475508,0.0068493275423373,0.0018910822158313,0.6690234742712932,0.9953691868753672,SIRA
199669,1690.464,625.7629324893995,411.06565203519216,1.5222943814235947,0.7539749527754568,202954,504.2087530554435,0.7644705305797401,0.9838140662416114,0.8780285828141315,0.8057504317962855,0.0031340014348216,0.0008148565134519,0.6492337583399006,0.9883249025513544,BOMBAY
83580,1218.1419999999998,400.8991820198164,266.2635976129877,1.5056477325996345,0.7475851474238785,85345,326.21673952905127,0.7974582092970002,0.9793192336985178,0.7078095142856895,0.8137126593411868,0.0047965922711152,0.0012971698815356,0.6621282919721063,0.9969319614978706,BARBUNYA
77055,1076.62,364.5500114642591,269.57233176249525,1.3523272551036256,0.6731939269650887,78280,313.2243175737924,0.7370721815155631,0.9843510475217168,0.8353833252030416,0.8592080859240386,0.0047310364215723,0.00159048462828,0.7382385349172501,0.998340091536367,BARBUNYA
23343,563.168,206.94096125427853,143.91380276117687,1.4379507544366292,0.7185898702885463,23653,172.39846487933966,0.7215542023430497,0.9868938401048492,0.9248910882435798,0.8330804294830021,0.0088652256031477,0.0026340091773656,0.694023001987583,0.9979708993044192,DERMASON
29254,645.809,252.16430145414472,148.20149276442314,1.701496366537805,0.8090658694933243,29558,192.99572441295803,0.8046982450349343,0.9897151363421072,0.8814281877374122,0.7653570441970498,0.0086198229799051,0.0018244604136464,0.585771405102045,0.996687917402874,DERMASON
76081,1055.587,411.2516436396834,236.76300474070803,1.7369759438982766,0.8176516968825397,76772,311.23839384464753,0.8148683674999464,0.9909993226697232,0.8580211835010984,0.7568076593934245,0.0054054447712265,0.0010938386686484,0.5727578333165535,0.9948665781501522,CALI
52562,864.753,332.3567684254799,202.221978753357,1.643524459973976,0.7935933575888032,53046,258.6967664088007,0.7810336116972273,0.9908758436074352,0.8832783614830599,0.7783706877231988,0.0063231377882401,0.0014317206837468,0.6058609275066856,0.9957472536997576,SIRA
69518,1013.957,393.9420199744965,228.4296567094112,1.7245660027219498,0.8147189586942809,71385,297.5114563691607,0.7480845385674931,0.9738460460881138,0.8497047726823619,0.7552163549052762,0.0056667628524194,0.0011371044176729,0.5703517427164122,0.9836092250819408,CALI
53231,879.491,337.8024171131553,201.926122798702,1.672901021577614,0.8016721304743777,53935,260.33788469179325,0.8164263803680981,0.9869472513210346,0.8647920524716549,0.7706809409968983,0.0063459716539827,0.0013809449510269,0.5939491128158647,0.9936180775947774,SIRA
85130,1132.32,442.9890755766934,249.1711076391589,1.7778508903938213,0.8268130219973526,87434,329.22770606877,0.6937721056835037,0.973648695015669,0.8343612784704947,0.7431959933553074,0.0052036776174872,0.0009792725576424,0.5523402845393821,0.9819786666687172,CALI
61112,1008.105,388.6753854929749,201.08203797878892,1.932919466103552,0.8557726188308851,62139,278.9448243969679,0.6536112685697173,0.9834725373758832,0.755657197910706,0.7176807042801779,0.0063600501618826,0.0010407954455126,0.5150655932960924,0.995580311602192,HOROZ
70724,1029.749,394.001823502229,229.94875697785045,1.7134331521530284,0.8120243286344601,71394,300.08097834059663,0.7388787897783071,0.9906154578816146,0.8381348935381794,0.7616233236516962,0.0055709776525964,0.0011563042450521,0.5800700871302565,0.9939113178612772,CALI
35702,691.1999999999999,254.3248283275801,179.08571001813036,1.4201291007631631,0.7100400113570667,36036,213.2069375656777,0.746778781793842,0.9907314907314908,0.939063478893916,0.8383252982719367,0.0071235456928905,0.0021703324586895,0.7027893057227316,0.9980515447619906,DERMASON
33838,661.029,222.97351366726056,193.48363834104396,1.152415344155542,0.4970136919629081,34146,207.5665669484092,0.7821283284023669,0.990979909799098,0.9731359672425134,0.9309023459089276,0.006589441269202,0.0030524239554115,0.8665791776187448,0.9986591412135324,SEKER
30240,662.069,254.4625911029308,152.11333187957845,1.6728487106204326,0.8016581921910636,30632,196.22121147519024,0.7704458598726115,0.9872029250457038,0.8669322199297039,0.7711200716171999,0.0084147682243032,0.0018353121995565,0.5946261648509156,0.9947196131720266,DERMASON
81676,1102.785,427.1439930697889,245.50832752489495,1.7398350490839287,0.8183170197676243,83192,322.4796320014477,0.7525799793601651,0.9817770939513416,0.8439614779897868,0.7549670304008218,0.0052297369247978,0.0010480247782265,0.5699752169922354,0.9916628596323088,CALI
36547,711.425,267.8858264903549,174.29223481588437,1.5369923208187628,0.7594023141688411,37015,215.71528838131985,0.8003109534445758,0.9873564771038768,0.907409563544154,0.8052508458826081,0.0073298992117097,0.0019010893308528,0.648428924794656,0.9966302780061532,DERMASON
65930,1024.555,366.8341091317046,229.41599814280897,1.5989909688135802,0.7803088122849131,67081,289.73208863429204,0.7526341624904394,0.9828416392122956,0.7892641661356058,0.7898177443752086,0.0055639937681132,0.0013355924145565,0.6238120693299425,0.9974698650954889,BARBUNYA
24363,572.7849999999999,212.34163054417243,146.40449661872188,1.450376425917909,0.7243083563162934,24612,176.12477119469244,0.7908524313445433,0.9898829839102876,0.9331626694331294,0.829440608246879,0.0087157423365009,0.0025446339750793,0.6879717226089527,0.99781796817016,DERMASON
44285,790.414,294.4161747188903,192.1333367250694,1.5323534152752532,0.7577103848345065,44826,237.4561290819773,0.771246952281435,0.9879311114085576,0.8907529413097827,0.8065322134855577,0.0066482144003362,0.0017352883530061,0.6504942113899134,0.9967870264401162,SIRA
74978,1074.979,419.501593068609,231.75434087166352,1.8101132064702623,0.8335449545526974,76785,308.9740354546851,0.7912410299704516,0.9764667578303052,0.815349398454683,0.7365264889569866,0.0055949957730082,0.0010156241248123,0.5424712689353062,0.9819344080304788,CALI
28687,633.4709999999999,241.87852389715005,151.34855351625492,1.5981555044804057,0.7800466701664929,29030,191.11625472423225,0.7378343621399177,0.9881846365828452,0.8983416215393405,0.7901332108571052,0.0084316423431223,0.0020271841627023,0.6243104908993586,0.9977452475356744,DERMASON
73497,1024.659,389.13613286356826,242.5953308896092,1.6040545027663422,0.7818869725546206,74507,305.9073173681863,0.7555046154478732,0.9864442267169528,0.8796719794899998,0.7861190250236615,0.0052945852601271,0.0012472828083794,0.6179831215041522,0.9912786086823347,CALI
88369,1132.4,440.9717160332922,256.9965309655567,1.7158664141361206,0.81261853200469,89229,335.43241544117586,0.7835242587601078,0.9903618778648198,0.8659844288572901,0.7606665081799749,0.0049901177566034,0.0010305468411961,0.5786135366667159,0.9928235343309364,CALI
59787,1036.442,352.5588678548508,216.600880886999,1.6276889845096305,0.7890196323475602,61185,275.9042817012472,0.6941000278629145,0.977151262564354,0.6994015951948771,0.7825764910693938,0.0058969151798024,0.0013643061386124,0.6124259643744848,0.9968389960400365,BARBUNYA
52687,907.204,375.6454923931909,179.4649915382495,2.093140780123288,0.8784953204393218,53290,259.0041928105827,0.7866549211657907,0.988684556201914,0.804458086667211,0.6894910176094462,0.0071297567216427,0.0009939600403308,0.4753978633641098,0.9950746545908974,HOROZ
63096,1010.607,402.1450404507048,202.865644292296,1.9823220528719987,0.8634357065523803,64321,283.4366283926794,0.7080527875033665,0.980954898089271,0.7763312845837088,0.7048119456478121,0.0063735425454974,0.000970183036362,0.4967598787278545,0.9847380625842458,HOROZ
27738,615.9559999999999,228.7094381254408,154.87594815350954,1.4767266373649517,0.7358234736687044,28072,187.9284930282365,0.7817484921932247,0.9881020233684812,0.9187251975932756,0.8216910266954658,0.0082453471095767,0.0023185842582826,0.6751761433518487,0.9970505958010122,DERMASON
45620,800.011,294.37280850976765,198.0501264450228,1.4863550647188468,0.7398364569238568,46103,241.0086887039928,0.7047954517364974,0.9895234583432748,0.8957219728311896,0.8187192625707338,0.0064527139085876,0.0017883898935518,0.6703012309043663,0.996305629441982,SIRA
34932,695.368,259.2660626458924,171.880631012225,1.508407672924194,0.7486630092229077,35373,210.89524360850035,0.7091495970279543,0.9875328640488508,0.9078287103505632,0.8134317367118841,0.0074220217177914,0.0020044094175821,0.6616711902901118,0.998069900386489,DERMASON
96192,1220.012,448.8884279673727,273.8383004402171,1.639246326192313,0.7923733569136042,97341,349.96493865409536,0.8118701574922773,0.9881961352359232,0.8121207626468435,0.77962566386214,0.0046665879487626,0.0010634662833276,0.6078161757524828,0.9963604331025184,BARBUNYA
40564,764.6840000000001,275.57961979594444,188.55128332643824,1.4615632147081934,0.729295422038302,41107,227.2612789118224,0.7610506566604127,0.9867905709489868,0.8717393123588428,0.8246664941337105,0.0067936993342851,0.0019382039939607,0.6800748265467854,0.9939723497298366,SIRA
38261,734.029,271.88382611645665,179.52088408573022,1.514496920517718,0.7510148928382503,38662,220.7156954571017,0.71393118375877,0.9896280585587915,0.8923592791658737,0.8118014911360046,0.0071060303211222,0.0019037336997574,0.6590216610106405,0.9980862761550868,DERMASON
31507,644.7589999999999,232.2807815827428,173.1442547534373,1.3415448402461734,0.6666070625127685,31766,200.28968604491536,0.8249201445253181,0.991846628470692,0.9524059301954552,0.8622740317996064,0.0073723547650599,0.002514011250621,0.7435165059159485,0.9974607321494044,DERMASON
71970,1040.987,390.9669662889095,236.0461933790988,1.6563154893203564,0.7971739364848877,73124,302.71281775734184,0.7801287749040692,0.9842185876046168,0.8345853455595764,0.7742669940397183,0.0054323602374449,0.0012042906360434,0.5994893780593012,0.9929435425626478,CALI
68100,1014.884,384.1957345497634,227.0617879119021,1.6920316627596883,0.8066675350777738,69047,294.4615645486938,0.722623089983022,0.9862847046214898,0.8308529465988184,0.7664363189606243,0.0056416407422872,0.0012008520263237,0.5874246310219119,0.993941075174002,CALI
45628,777.737,265.0395502793253,219.3135770121306,1.2084958619076531,0.5615026977452868,46097,241.0298196223364,0.7769774372073223,0.9898258021129358,0.9479289257325556,0.9094107629156288,0.0058087040913326,0.0024507520522802,0.827027935706786,0.99945983798368,SEKER
37884,699.809,249.3710145814794,193.5915024157169,1.2881299616446078,0.6303400077809109,38145,219.62560623193943,0.7553986959382665,0.99315768777035,0.9720903793040402,0.8807182607029856,0.0065824890344599,0.0024429687478481,0.7756646547356921,0.9991568819537652,SEKER
56987,927.498,372.4808041381566,195.3521964103712,1.906714185878392,0.8514335763262664,57644,269.36611133515424,0.7821009003074221,0.9886024564568732,0.8324529471277777,0.7231677668824078,0.0065362416715769,0.0011027170918707,0.5229716190576886,0.9971574048690854,HOROZ
51349,856.244,323.4435006658667,203.39394613855893,1.5902316996471757,0.7775353909166672,52073,255.69430455644857,0.7776616689383613,0.9860964415340004,0.8801298931365671,0.7905377725323149,0.0062989250163755,0.00151752796852,0.6249499698003541,0.9938152526700682,SIRA
27381,610.7209999999999,220.244385107258,158.6446075078196,1.3882878754413517,0.6936505276278605,27756,186.7152162369031,0.7472572457835271,0.9864894076956334,0.9225150538536676,0.8477637972290356,0.0080436939887972,0.0025629183418693,0.7187034558921935,0.9977672938529306,DERMASON
78217,1171.758,400.52414016659503,249.430405472134,1.6057550778882128,0.7824129392195727,80156,315.57721316747546,0.6963764245014245,0.9758096711412744,0.7158716505004623,0.7879105939437595,0.0051206788826801,0.0012173488907524,0.6208031040488077,0.9968577366951374,BARBUNYA
64549,1004.338,417.4358066767479,198.7036810597023,2.100795538615742,0.8794397858013737,65253,286.6815992928566,0.7328035420332634,0.9892112240050266,0.8041546780208169,0.6867681083114556,0.006466960087325,0.0008874020368414,0.4716504345936953,0.9908411287806108,HOROZ
44341,785.2789999999999,293.6510726631391,193.07469371137933,1.520919531288279,0.7534571786899315,44737,237.60621762298612,0.7451267056530214,0.99114826653553,0.9035816028660008,0.8091447290422651,0.0066225631506537,0.001751099034318,0.6547151925368805,0.9957691237605076,SIRA
42843,776.1959999999999,284.0933385142486,192.7875665746741,1.473608197674969,0.7345020840980536,43422,233.55813369499373,0.8039745538478861,0.986665745474644,0.8936077717591652,0.822117600210044,0.0066310328061585,0.0018685155767079,0.6758773485751218,0.9959784014831224,SIRA
85453,1115.3529999999998,438.2280906657812,250.2439829994956,1.751203307320538,0.8209250712815606,86451,329.8516921530855,0.8308507535245503,0.9884558883066707,0.8632021206689957,0.7526940859769073,0.0051282938067216,0.001015375490878,0.5665483870646119,0.9921414091846648,CALI
32708,657.63,233.1296949943113,178.91603996716384,1.303011708939552,0.6411054370887136,33047,204.0713576894065,0.7560795191863153,0.9897418827730202,0.9503872897644422,0.8753554869721172,0.007127604714269,0.00258143505075,0.7662472285721922,0.9984291107720478,DERMASON
31706,655.5759999999999,239.02239700211308,169.24628301425918,1.4122756065607371,0.7061351403191238,32019,200.92121093944527,0.809322033898305,0.990224554170961,0.927054416279048,0.8405957494337614,0.007538711821173,0.0023218045784156,0.7066012139661071,0.997915658050537,DERMASON
42490,771.6229999999999,296.8766722378772,183.89158021775472,1.614411447692882,0.7850591671336439,43065,232.59395575938137,0.7973502974347426,0.986648090096366,0.8967807277474334,0.7834699641641489,0.0069869774591169,0.0016238971190077,0.6138251847473728,0.990966405138357,SIRA
35139,696.4129999999999,257.3099272460731,174.3680657430623,1.475671168052232,0.735377438505616,35512,211.51918202009216,0.7762608522764928,0.9894965082225726,0.9104697538900848,0.8220405029993659,0.0073226309014506,0.0020626226001424,0.6757505885714505,0.9971856603492156,DERMASON
69281,1030.131,385.9841556514523,231.34609602337528,1.668427357479386,0.8004744935562146,70522,297.0038870095757,0.7341344268896165,0.9824026544907972,0.8204254015036739,0.7694717067033531,0.0055712844163833,0.0012047743560677,0.5920867074169711,0.9878536606543674,HOROZ
62459,993.163,381.2807377191908,210.14108786997213,1.814403558979926,0.8344092847892879,63358,282.002249502754,0.6351655056693954,0.9858107894819912,0.7957265106156372,0.739618400839451,0.0061044963531146,0.0011268352669489,0.5470353788603068,0.9925429382920729,HOROZ
47327,825.849,321.678253980472,188.34038677974212,1.7079621608543476,0.8106774149771846,47812,245.47628792549605,0.8120624571036376,0.9898561030703588,0.8720021294292138,0.7631112295840741,0.0067969288985245,0.0014218175399121,0.5823387487173175,0.9946125476084464,SIRA
43066,762.0889999999999,276.47883175903974,198.445602927584,1.393222261820189,0.6962900035754994,43430,234.1651857846604,0.7760618456381886,0.9916186967533964,0.931822116257928,0.8469552055570856,0.0064198864941958,0.0020377405083082,0.7173331202202451,0.9994044722317834,SEKER
42219,769.8839999999999,288.7779838344965,187.10608510897103,1.5433917270318145,0.7617052873278232,42680,231.85103048978203,0.807200351796264,0.989198687910028,0.8950910574967043,0.8028694826772519,0.0068400005645443,0.0017531363819551,0.6445994062144381,0.9948693908009836,SIRA
42927,767.794,280.72675521734226,195.063215761924,1.4391578346579257,0.7191539052348436,43403,233.78698410486052,0.7844129739607126,0.9890330161509572,0.915062956223112,0.8327919578732695,0.0065396313559611,0.0019403457365392,0.6935424450983937,0.9981170435311676,SIRA
53931,915.794,364.5795436706616,189.2970040999244,1.925965735190456,0.8546405989257102,54651,262.0440457005502,0.6473998847594353,0.9868254926716804,0.8080770069092413,0.7187568536134448,0.006760110950486,0.0011129139395608,0.5166114146162989,0.9949758829592616,HOROZ
44805,841.088,311.84085115443963,185.3269174338193,1.682652770965118,0.8042436774437033,45487,238.8461802119912,0.6465367965367965,0.9850067052124782,0.79589077699491,0.7659233205905478,0.0069599565038375,0.0014774999000608,0.5866385330244511,0.9871089531485048,HOROZ
53370,892.301,344.2801299259588,200.1156996505428,1.7204053981130256,0.8137190747477321,54303,260.6775680846276,0.8086363636363636,0.9828186288050385,0.8423339544278312,0.7571670434209757,0.0064508174990811,0.0013078602133714,0.5733019316428617,0.986311737947004,HOROZ
31390,653.785,237.53763751233967,169.0700979754453,1.4049653981204775,0.7024214191068382,31812,199.91745623941085,0.7119366764192239,0.98673456557274,0.9228503373683762,0.8416243351288929,0.0075673028834768,0.0023420384317786,0.7083315214811512,0.9951812780790492,DERMASON
30369,637.3280000000001,230.28220202068928,168.1345866169759,1.3696301674401512,0.6833145626234767,30660,196.6392934641044,0.7306036038203383,0.9905088062622308,0.939538016650168,0.8539057371287324,0.0075828049004145,0.0024868487404264,0.7291550079013638,0.9986726955617696,DERMASON
59718,1001.425,379.239457605983,202.10471898766409,1.8764502853054643,0.8461649205999922,60836,275.74502558068826,0.767267961763799,0.981622723387468,0.7483043334724175,0.727100042072041,0.0063505050002676,0.0010948754154484,0.5286744711811641,0.992031362281611,HOROZ
35128,669.6629999999999,228.4024535949652,195.96686802617927,1.1655156603536312,0.5136675095705473,35376,211.4860721831506,0.7855274044589549,0.9929895974672094,0.9843525709138902,0.9259360784196606,0.006502005624999,0.0029481605410115,0.85735762131918,0.9992637341710426,SEKER
44258,832.579,334.9047440833062,169.4686685022235,1.976204492802232,0.8625214467940645,44909,237.3837310577303,0.6585619903577168,0.9855040192389052,0.8023257733010878,0.7088096996281488,0.0075671007294343,0.0011782240565202,0.5024111902869466,0.992867251479181,HOROZ
40516,733.0459999999998,255.955200258828,201.8966981963243,1.2677532745480424,0.6146537785893944,40896,227.1267782417781,0.7723364913551536,0.99070813771518,0.9474885489349396,0.8873692662313644,0.0063173857305466,0.0024162100687033,0.7874242146519902,0.9982596265834812,SEKER
60413,977.491,390.7232105808304,199.2938490931406,1.960538232157003,0.8601364436968282,61469,277.34494878415467,0.765050781348935,0.9828206087621404,0.794538107687865,0.7098246054332604,0.0064675353083083,0.0010127978479997,0.5038509704784839,0.987819090932477,HOROZ
29119,643.0889999999999,250.49285605178045,148.38218040743902,1.6881599620922014,0.8056727202855256,29407,192.5498956196632,0.7647197857030307,0.9902064134389772,0.8847980530480806,0.7686841798788082,0.0086023852485243,0.0018526373823573,0.5908753683959561,0.9974921395125328,DERMASON
46680,844.0279999999999,341.04106339725604,175.21407156581822,1.9464250807569743,0.857932519132274,47312,243.79257976451493,0.757398753894081,0.9866418667568482,0.8234306015823482,0.714848169120729,0.0073059353769763,0.0011768221280697,0.5110079048952586,0.9946386025532058,HOROZ
41378,740.424,262.1846385883308,201.3165446156644,1.3023501823403056,0.6406384961949466,41663,229.53018512180824,0.7330286281179138,0.9931593980270264,0.9484586121668216,0.8754524534986393,0.0063363294163161,0.0022958725047024,0.7664169983367873,0.9981433175326246,SEKER
61254,961.239,347.3497103719354,224.9855621210032,1.543875558490822,0.7618779606423037,62242,279.2687148128262,0.7867096492467346,0.984126474085023,0.8330701095121756,0.803998697778647,0.0056706453516821,0.001461617152485,0.64641390602976,0.9979826301879297,BARBUNYA
51828,932.413,379.14105304982775,174.63560986792834,2.1710409081891187,0.8876033830862503,52624,256.8841356030652,0.6532474571144078,0.9848738218303436,0.749130836279627,0.6775423909826637,0.0073153710938069,0.0009509594842023,0.4590636915785047,0.9966460538812464,HOROZ
36221,707.9209999999999,264.9887452187445,174.7428045122153,1.5164501105407215,0.7517617462430964,36622,214.75104085860056,0.7546041666666666,0.9890502976353012,0.9082401763012274,0.8104157053210941,0.0073158870605103,0.0019466064149315,0.6567736154310865,0.9959644217207004,DERMASON
37784,717.954,269.16351025960023,178.95816349778104,1.5040582949597472,0.7469610072282485,38074,219.33554877920128,0.7266153846153847,0.9923832536639176,0.921137700700214,0.8148784676186555,0.007123743125651,0.0019375788365453,0.6640269169885281,0.9987351925731434,SIRA
24098,571.72,198.4735915570388,154.95094642152606,1.2808801504000784,0.6248895497357074,24466,175.1642844561298,0.7392024539877301,0.984958718221205,0.9264544975776896,0.8825571355964997,0.0082361022307676,0.0030822851499133,0.7789070975922985,0.9976866403117118,DERMASON
