gameId,gameDuraton,blueWins,blueFirstBlood,blueFirstTower,blueFirstBaron,blueFirstDragon,blueFirstInhibitor,blueDragonKills,blueBaronKills,blueTowerKills,blueInhibitorKills,blueWardPlaced,blueWardkills,blueKills,blueDeath,blueAssist,blueChampionDamageDealt,blueTotalGold,blueTotalMinionKills,blueTotalLevel,blueAvgLevel,blueJungleMinionKills,blueKillingSpree,blueTotalHeal,blueObjectDamageDealt,redWins,redFirstBlood,redFirstTower,redFirstBaron,redFirstDragon,redFirstInhibitor,redDragonKills,redBaronKills,redTowerKills,redInhibitorKills,redWardPlaced,redWardkills,redKills,redDeath,redAssist,redChampionDamageDealt,redTotalGold,redTotalMinionKills,redTotalLevel,redAvgLevel,redJungleMinionKills,redKillingSpree,redTotalHeal,redObjectDamageDealt
4160527355,1121,0,1,0,0,0,0,0,0,0,0,25,6,7,19,6,25314,28252,356,48,9.6,111,1,13131,5978,1,0,1,0,1,1,2,0,10,2,44,12,19,7,22,39007,39622,492,54,10.8,90,5,8643,44182
3888142235,1415,0,1,1,0,0,0,1,0,5,1,47,20,18,26,23,55639,45899,529,61,12.2,170,4,23777,40661,1,0,0,0,1,1,1,0,9,2,72,17,26,18,51,60295,49540,534,65,13.0,105,8,14852,39185
3895488663,1786,1,1,0,0,0,1,1,1,10,2,85,27,40,17,90,108471,65043,651,78,15.6,152,9,26282,54311,0,0,1,1,1,0,3,1,5,0,81,19,17,40,35,93241,53189,601,69,13.8,185,5,40520,59896
3985719880,1543,1,1,1,1,0,1,1,1,8,1,57,27,33,23,48,72516,55814,570,69,13.8,169,8,23930,79577,0,0,0,0,1,0,2,0,2,0,74,26,23,33,34,63930,46404,565,64,12.8,131,4,19908,31798
4065376213,1807,0,0,0,0,0,0,0,0,3,0,91,44,32,38,47,92293,58981,643,74,14.8,185,7,29506,23595,1,1,1,1,1,1,4,1,10,2,112,36,38,32,72,104666,65000,638,76,15.2,176,9,32699,73138
4166638985,748,1,1,1,0,1,1,1,0,7,1,18,2,5,3,4,12024,24624,327,41,8.2,68,2,5166,28900,0,0,0,0,0,0,0,0,0,0,15,3,3,5,4,13306,16957,218,34,6.8,65,0,6592,2313
4073240132,1306,0,0,0,0,0,0,0,0,1,0,43,15,14,22,21,37213,34600,392,55,11.0,68,4,20574,5487,1,1,1,0,1,1,2,0,6,1,51,9,22,14,19,45275,41614,497,58,11.6,151,5,18273,38641
4243640994,1758,0,0,1,1,0,1,2,1,6,1,63,28,31,33,47,92842,57455,587,73,14.6,181,9,30283,74592,1,1,0,0,1,0,2,1,8,1,66,21,33,31,63,102498,63510,719,78,15.6,199,6,44731,58724
4207260154,1852,0,0,0,0,0,0,1,0,2,0,82,25,29,42,67,144633,57516,619,77,15.4,170,8,36534,20910,1,1,1,1,1,1,3,1,11,3,60,29,42,29,51,120064,66480,636,81,16.2,187,8,54856,74043
4210293482,1495,0,0,0,0,0,0,0,0,0,0,41,14,13,30,15,49191,41091,611,64,12.8,112,4,18818,7467,1,1,1,1,1,1,4,1,11,3,65,17,30,13,52,76875,56422,618,72,14.4,180,6,17095,84283
4098919252,2136,1,0,1,0,1,1,2,0,11,4,70,33,49,44,74,143746,72294,657,82,16.4,198,12,91684,55123,0,1,0,1,0,0,3,1,2,0,76,21,44,49,72,158971,66129,550,83,16.6,167,8,44160,63237
4255125647,1403,0,0,1,0,0,1,0,0,3,2,0,0,60,55,147,146882,73785,269,90,18.0,0,14,26742,7519,1,1,0,0,0,0,0,0,4,1,0,0,55,60,90,132345,75042,320,90,18.0,0,15,28277,11008
4250419115,759,1,0,1,0,1,1,1,0,10,1,14,1,40,11,45,57408,47520,261,66,13.2,33,7,15145,34276,0,1,0,0,0,0,0,0,0,0,6,1,11,40,9,28867,29207,125,55,11.0,51,1,6822,3170
4141940861,1330,1,0,0,0,0,1,0,0,3,1,0,0,46,49,105,152763,69100,275,90,18.0,0,10,24632,9557,0,1,1,0,0,0,0,0,3,1,0,0,48,46,96,105883,69395,321,90,18.0,0,13,42689,6942
4182395713,915,0,0,0,0,0,0,0,0,1,0,26,4,7,25,4,29120,26195,360,45,9.0,86,2,8599,8491,1,1,1,0,1,0,2,0,2,0,21,9,25,7,37,28120,31733,311,49,9.8,98,4,9513,27180
3877681636,1812,0,0,1,0,1,0,3,0,4,0,82,28,31,33,38,87230,55925,624,71,14.2,165,8,25887,63640,1,1,0,1,0,1,1,2,10,1,73,23,33,31,46,84421,63278,645,77,15.4,186,6,29303,56622
4231359056,947,0,1,1,0,0,0,0,0,2,0,32,8,8,16,4,20201,26486,394,44,8.8,65,1,7390,6423,1,0,0,0,1,0,2,0,3,0,32,9,16,8,24,29397,31634,378,50,10.0,110,3,15559,29359
4236326565,1668,0,1,0,0,0,0,3,0,3,0,60,22,34,37,43,106705,56522,605,72,14.4,158,7,51202,36923,1,0,1,1,1,1,1,1,11,2,75,19,37,34,49,107062,61622,581,72,14.4,169,9,41705,78780
4164469438,1282,1,0,0,0,0,0,1,0,6,0,45,14,28,13,37,55088,44145,487,60,12.0,145,6,15173,42632,0,1,1,0,1,0,2,0,1,0,43,13,13,28,21,44023,35827,443,54,10.8,96,2,10337,27097
4116302203,1831,0,0,0,0,0,0,0,0,4,0,85,28,26,44,60,64047,54800,634,68,13.6,157,5,25596,32066,1,1,1,1,1,1,4,1,7,1,79,28,44,26,87,101439,64982,607,78,15.6,186,12,42424,70016
4216860226,953,1,1,1,0,0,1,1,0,9,2,26,7,18,7,19,33601,35803,422,51,10.2,96,5,15320,42136,0,0,0,0,1,0,1,0,0,0,24,5,7,18,12,22952,22897,249,42,8.4,74,2,9506,8167
4202982430,816,1,1,1,0,0,1,0,0,4,1,0,0,49,24,123,83483,50026,150,74,14.8,0,16,24687,9024,0,0,0,0,0,0,0,0,0,0,0,0,24,49,39,60156,41367,150,66,13.2,0,3,9205,0
4141950074,1321,0,0,0,0,0,0,0,0,0,0,0,0,49,68,99,136296,67393,296,90,18.0,0,13,39255,238,1,1,1,0,0,1,0,0,4,2,0,0,68,49,162,194015,73434,263,90,18.0,0,20,25947,9476
3904127465,1248,1,1,1,0,1,1,1,0,11,2,35,11,29,9,39,44530,47552,364,62,12.4,140,7,24541,51417,0,0,0,0,0,0,0,0,1,0,36,2,9,29,7,53125,30597,398,50,10.0,44,1,8510,6204
4171438883,2119,0,1,0,0,0,0,0,0,1,0,88,44,17,28,41,86775,58663,843,78,15.6,166,3,15008,25183,1,0,1,1,1,1,5,2,10,3,109,31,28,17,53,84784,67281,741,82,16.4,234,6,37149,104606
4156174968,928,1,1,1,0,1,0,2,0,2,0,37,8,13,3,17,32275,29367,385,51,10.2,96,4,11027,17954,0,0,0,0,0,0,0,0,0,0,29,9,3,13,2,23342,21894,348,44,8.8,80,0,8355,7720
4245542536,1546,0,0,0,0,0,0,0,0,0,0,50,10,26,42,36,88517,47483,581,68,13.6,69,5,29386,4714,1,1,1,1,1,1,4,1,9,2,42,20,42,26,57,97212,57935,527,72,14.4,215,8,36113,73551
4230165401,2179,0,1,1,0,1,0,3,0,7,0,74,14,38,49,43,113647,66361,632,76,15.2,209,9,38790,61149,1,0,0,1,0,1,3,1,8,1,81,22,49,38,92,140992,71335,578,85,17.0,205,11,63555,62624
4113342389,1092,0,1,0,0,1,0,2,0,0,0,51,4,10,19,8,24140,23735,235,41,8.2,59,3,6790,11666,1,0,1,0,0,1,0,0,10,1,37,6,19,10,25,44493,36331,413,52,10.4,101,4,14228,27388
4236192938,2034,1,1,1,1,0,1,3,1,10,2,93,45,37,21,61,99629,68151,707,80,16.0,240,7,50528,105311,0,0,0,0,1,0,2,0,1,0,90,33,21,37,36,94220,54450,682,75,15.0,114,6,23162,23403
4199656677,1499,0,0,1,0,0,0,0,0,1,0,48,18,11,23,15,51049,38433,458,60,12.0,139,3,12214,20302,1,1,0,0,1,0,3,0,5,0,54,18,23,11,27,51930,46768,579,67,13.4,144,5,27409,39661
3933499067,1741,0,1,0,0,0,0,1,0,0,0,41,15,30,35,43,75856,50301,513,73,14.6,87,8,34191,11969,1,0,1,0,1,1,3,0,11,5,55,14,35,30,37,117024,61752,611,76,15.2,237,7,19650,66243
3676832910,942,0,0,0,0,0,0,0,0,0,0,31,1,6,24,7,20415,22739,301,43,8.6,65,1,5929,2148,1,1,1,0,1,1,1,0,5,1,24,4,24,6,33,36774,35042,325,50,10.0,81,5,11945,39572
4142789222,1342,0,0,0,0,0,0,0,0,1,0,59,18,11,26,15,38819,38104,564,57,11.4,108,4,15177,13430,1,1,1,1,1,0,3,1,4,0,50,22,26,11,39,52463,45884,479,63,12.6,160,5,19528,67290
4205244252,2469,0,0,1,0,1,0,3,1,3,0,162,61,32,40,65,179984,74192,759,87,17.4,260,6,62104,81601,1,1,0,1,0,1,3,2,7,1,122,65,40,32,71,171072,76578,789,87,17.4,221,9,76315,72368
4242694739,1297,0,0,0,0,1,0,1,0,2,0,50,22,15,28,18,45755,37250,473,57,11.4,111,5,18805,16900,1,1,1,1,0,0,2,1,4,0,60,22,28,15,36,57328,45312,534,65,13.0,164,2,20023,48746
4171252531,1210,0,0,1,0,0,0,0,0,2,1,0,0,46,54,100,139303,63722,239,89,17.8,0,12,23153,4741,1,1,0,0,0,1,0,0,4,2,0,0,54,46,108,116554,66582,229,90,18.0,0,15,29570,9239
4199586652,1378,0,0,0,0,0,0,0,0,0,0,34,5,22,33,23,46756,37169,372,60,12.0,101,4,13430,6867,1,1,1,0,1,1,3,0,7,1,34,8,33,22,23,57160,48784,523,64,12.8,161,7,18697,59348
4189629466,992,1,1,1,0,1,1,2,0,10,1,26,5,8,1,6,17132,35083,486,55,11.0,153,3,11888,48065,0,0,0,0,0,0,0,0,0,0,20,1,1,8,0,15115,19657,290,38,7.6,66,0,6364,1071
4213773822,1472,1,1,1,0,1,1,3,0,9,3,43,11,32,15,54,82877,50767,466,69,13.8,180,7,71827,67308,0,0,0,1,0,0,0,1,1,0,39,7,15,32,26,51418,41239,454,65,13.0,88,4,10819,7991
4171781999,1322,1,1,1,1,1,1,3,1,7,1,53,20,24,14,36,65958,46955,512,63,12.6,162,7,20912,63506,0,0,0,0,0,0,0,0,0,0,52,14,14,24,26,44720,34625,421,57,11.4,90,3,15115,13089
4205598120,1238,1,1,1,0,1,1,2,0,6,1,53,7,26,19,39,58622,43301,481,62,12.4,123,7,16343,32521,0,0,0,0,0,0,1,0,3,0,41,17,19,26,23,53356,39289,481,59,11.8,127,3,16427,28456
4241473361,1471,1,0,0,1,0,1,1,1,6,1,56,25,27,16,39,65754,52014,617,69,13.8,172,7,25144,64203,0,1,1,0,1,0,2,0,1,0,68,13,15,27,17,43305,42494,542,61,12.2,147,4,18889,21456
4238098902,1500,1,0,1,1,0,1,2,1,10,1,43,25,27,14,39,70440,53654,608,69,13.8,146,6,35462,69942,0,1,0,0,1,0,1,0,3,0,59,13,14,27,22,70920,44319,568,63,12.6,161,3,39866,20947
4225085672,1991,0,1,0,0,1,0,4,0,3,0,61,10,44,38,54,111156,61932,621,81,16.2,163,11,37331,42406,1,0,1,1,0,1,1,1,8,1,60,16,38,44,65,121176,63983,505,81,16.2,163,8,41456,63206
4251217771,957,1,0,1,0,0,1,0,0,4,2,0,0,52,31,138,97121,58107,169,79,15.8,0,11,28830,9174,0,1,0,0,0,0,0,0,1,0,0,0,30,52,76,88536,49690,175,76,15.2,0,6,26447,2750
4166785455,1827,1,1,1,1,0,1,3,2,11,2,70,27,33,20,36,80286,63271,665,79,15.8,232,9,29354,94517,0,0,0,0,1,0,1,0,1,0,65,32,20,33,39,84460,51171,630,74,14.8,161,5,32125,18507
4129525481,1641,0,0,1,0,1,0,1,0,1,0,61,19,20,40,31,68144,48049,614,67,13.4,94,5,20927,23712,1,1,0,1,0,1,3,1,8,1,62,26,39,20,45,93301,59011,617,73,14.6,207,8,26290,63545
4146619617,2018,0,0,0,0,0,0,1,0,2,0,84,36,21,22,42,78378,56051,638,71,14.2,188,4,31684,24153,1,1,1,1,1,1,4,2,8,2,117,43,22,21,45,100708,61338,634,74,14.8,226,6,33390,96130
4243408549,1909,0,1,0,1,1,1,2,1,5,1,97,27,31,36,49,104389,58358,608,72,14.4,145,6,31524,46261,1,0,1,0,0,0,3,1,8,1,68,48,36,31,61,94734,65606,652,79,15.8,204,10,36454,85485
4215924495,1780,0,1,0,0,1,0,1,0,2,0,47,27,28,37,58,69065,55298,656,72,14.4,152,5,22664,27005,1,0,1,1,0,1,4,2,11,3,79,9,37,28,77,100627,64667,595,78,15.6,200,9,22334,111078
4226893259,1354,1,0,1,0,1,1,3,0,10,2,47,19,30,13,31,64433,48626,531,63,12.6,125,7,11828,46719,0,1,0,0,0,0,0,0,0,0,39,12,13,30,17,38016,34657,442,54,10.8,100,3,11206,3221
4174570091,2073,1,0,1,0,1,0,2,0,5,0,82,47,25,27,52,99017,64873,901,84,16.8,191,4,33955,47105,0,1,0,1,0,1,3,2,8,1,113,42,27,25,65,97253,70319,829,87,17.4,302,5,51814,86878
4158789490,2029,0,0,0,0,0,0,2,0,2,0,52,11,32,45,31,79920,58666,609,77,15.4,144,8,20373,20881,1,1,1,1,1,1,3,1,11,5,53,11,45,32,67,109547,70306,591,81,16.2,182,12,27596,95717
4134138460,1833,0,0,1,0,0,0,0,0,2,0,88,40,23,33,45,69886,52464,601,69,13.8,168,4,26615,33020,1,1,0,1,1,0,5,1,3,0,79,44,33,23,64,85875,61037,664,77,15.4,174,7,27292,67613
4154537003,2351,1,1,1,1,1,1,3,1,9,3,111,48,40,33,57,128967,76753,802,86,17.2,259,8,58569,89301,0,0,0,0,0,0,2,0,4,0,83,64,33,40,47,114157,71570,841,84,16.8,229,6,57093,53426
4236416319,1561,0,0,0,0,1,0,1,0,2,0,61,14,21,41,37,75659,46692,539,64,12.8,108,4,25162,23236,1,1,1,1,0,1,2,1,10,1,52,27,41,22,67,104967,58609,594,73,14.6,147,8,42121,73979
4246318042,1207,1,0,1,0,1,1,2,0,8,1,44,16,26,15,33,65356,41005,364,54,10.8,97,6,23373,51252,0,1,0,0,0,0,0,0,1,0,40,18,14,26,16,39984,32883,395,50,10.0,68,2,11339,7078
4187975779,1226,1,0,1,0,1,0,3,0,3,0,46,16,19,13,29,42403,37965,504,59,11.8,88,6,21329,27261,0,1,0,0,0,0,0,0,1,0,38,18,13,19,18,40160,33976,488,54,10.8,97,4,12348,15477
4197474001,1013,0,0,0,0,1,0,2,0,0,0,39,8,11,30,17,38993,26538,318,48,9.6,70,1,11212,13109,1,1,1,0,0,0,0,0,4,0,38,8,30,11,35,50412,41021,429,56,11.2,129,5,19708,25932
4028115625,1956,0,1,0,0,1,0,3,0,3,0,75,22,42,48,70,97988,69113,617,76,15.2,159,7,48858,47047,1,0,1,1,0,1,2,1,9,2,103,22,48,43,79,122619,70927,689,80,16.0,159,13,21312,72953
4218710402,1270,1,0,1,0,1,1,3,0,9,2,46,17,20,13,33,47081,42517,504,61,12.2,148,5,19614,57823,0,1,0,0,0,0,0,0,0,0,49,9,13,20,18,37995,32455,457,54,10.8,56,3,9704,3167
4109403503,1815,0,1,1,0,1,0,2,0,5,0,75,19,26,30,34,95226,51486,628,68,13.6,112,6,39007,40419,1,0,0,1,0,1,2,1,5,1,68,24,30,26,53,87000,58531,615,75,15.0,186,7,43371,44263
4214855143,1131,1,1,1,0,1,0,2,0,5,0,44,14,21,7,28,38274,39837,475,58,11.6,99,4,14942,43086,0,0,0,0,0,0,0,0,1,0,40,11,7,21,7,24274,30099,452,51,10.2,93,1,10263,7312
3914406765,1462,0,1,0,0,1,0,2,0,2,0,79,33,13,24,11,50311,43566,650,64,12.8,142,2,21980,31994,1,0,1,1,0,0,1,1,4,0,69,37,24,13,34,59926,50314,649,71,14.2,149,4,19407,52888
4105982060,1525,1,1,1,1,1,1,3,1,8,1,68,19,36,17,42,72117,55909,544,68,13.6,166,10,48462,56800,0,0,0,0,0,0,0,0,2,0,45,24,17,36,30,61508,42618,495,60,12.0,102,4,21059,10307
4137271605,920,0,0,0,0,0,0,0,0,0,0,36,7,10,18,20,29642,24213,309,42,8.4,71,2,5156,3474,1,1,1,0,1,0,1,0,3,0,40,12,18,10,19,31836,32092,402,47,9.4,78,4,10990,21172
4213273842,1610,0,0,0,0,0,0,0,0,0,0,75,45,18,36,25,70033,42233,574,67,13.4,104,2,18586,13337,1,1,1,1,1,1,3,1,10,2,92,44,36,18,45,79052,61617,657,76,15.2,187,7,39097,72763
4105015388,2148,0,1,0,1,0,0,1,1,4,0,103,43,35,40,55,99535,66107,757,81,16.2,153,8,16761,39906,1,0,1,0,1,1,4,1,8,1,99,49,39,35,39,115404,72725,779,85,17.0,261,9,43505,69329
4051217850,828,1,0,0,0,0,0,0,0,4,1,0,0,39,33,90,70506,50468,174,73,14.6,0,11,25313,16262,0,1,1,0,0,1,0,0,2,1,0,0,33,39,77,81442,46117,129,67,13.4,0,10,6232,13279
4222585610,1210,1,1,1,0,1,0,2,0,7,0,41,3,26,7,22,51318,42894,442,61,12.2,126,6,21305,30657,0,0,0,0,0,0,0,0,0,0,26,5,7,26,7,29860,27803,333,51,10.2,82,1,9340,1714
4207002505,1218,1,1,1,0,1,1,3,0,10,1,42,24,35,15,41,74067,48670,473,63,12.6,143,8,23875,54036,0,0,0,0,0,0,0,0,0,0,49,12,14,35,21,44505,32985,385,52,10.4,73,2,16270,1878
4160833248,527,0,0,0,0,0,0,0,0,0,0,0,0,7,16,11,18866,25324,76,46,9.2,0,3,3877,0,1,1,1,0,0,0,0,0,1,0,0,0,16,7,30,24978,29042,101,50,10.0,0,5,4967,7159
4230958418,912,0,0,0,0,0,0,0,0,0,0,30,11,6,16,8,22430,22692,298,42,8.4,73,1,11197,4302,1,1,1,0,1,0,2,0,4,0,37,5,16,6,22,33183,33032,390,50,10.0,100,5,10475,28345
4120647616,1485,0,0,0,0,1,0,1,0,4,0,52,13,14,29,24,45780,42097,560,60,12.0,122,2,9499,27856,1,1,1,1,0,1,3,1,9,2,56,20,29,14,38,59866,52592,550,68,13.6,170,6,33131,65966
4250213710,731,1,0,1,0,0,1,0,0,7,1,8,0,32,14,54,49194,40200,151,56,11.2,0,5,20787,13824,0,1,0,0,0,0,0,0,0,0,6,0,14,32,33,28810,25672,32,45,9.0,4,2,3097,692
4150561451,1170,1,0,1,0,1,0,2,0,2,0,47,13,15,8,18,35407,34419,490,54,10.8,108,2,15124,33642,0,1,0,0,0,0,0,0,0,0,38,9,8,15,7,20315,28492,390,50,10.0,102,0,11636,11866
4006118338,1389,0,0,1,0,1,0,1,0,3,0,45,20,18,27,26,56836,41589,505,59,11.8,120,4,17081,37931,1,1,0,0,0,0,1,0,2,0,64,13,27,18,36,58355,44203,475,63,12.6,133,6,18385,24993
4058600692,2462,0,1,1,1,1,0,3,2,7,1,89,37,30,40,38,126644,77831,937,88,17.6,226,7,42435,77565,1,0,0,0,0,1,3,0,7,2,94,26,40,30,62,144155,76808,860,88,17.6,235,9,61575,60846
4157973330,1891,1,1,0,1,0,1,2,1,7,1,106,40,32,28,54,103982,61702,686,78,15.6,195,6,58287,50482,0,0,1,0,1,0,2,0,5,0,74,50,28,32,41,109888,58773,699,72,14.4,181,3,36392,47656
4178882065,2079,1,1,1,0,1,1,4,0,7,1,93,49,40,35,73,121673,68982,722,81,16.2,188,9,52720,61050,0,0,0,1,0,0,1,1,5,0,113,31,35,40,61,116224,66535,680,80,16.0,225,8,41925,55997
4254556484,988,0,0,0,0,1,0,1,0,2,0,31,10,5,21,6,28842,26482,369,48,9.6,103,1,7112,25281,1,1,1,0,0,0,1,0,3,0,33,12,21,5,32,38946,34505,408,53,10.6,98,6,13976,16232
4130433316,1384,1,1,0,0,0,0,2,0,2,0,52,11,26,6,38,49281,41518,485,64,12.8,141,5,26715,30136,0,0,1,0,1,0,1,0,3,0,48,10,6,26,3,48651,35071,497,57,11.4,116,0,15652,29171
4207920461,1909,1,0,1,1,0,1,4,2,11,2,74,24,39,28,54,131774,69974,734,88,17.6,199,10,29272,102509,0,1,0,0,1,0,1,0,0,0,67,24,28,39,50,105515,56941,689,79,15.8,167,5,39582,14048
4192853398,1788,0,1,0,0,0,0,1,0,1,0,59,28,25,35,33,89232,53155,654,72,14.4,161,4,23082,18492,1,0,1,1,1,1,3,2,10,2,65,22,35,26,50,91334,63192,606,79,15.8,212,8,47429,94228
4218534622,911,0,0,0,0,0,0,0,0,0,0,0,0,24,40,57,59227,44680,169,70,14.0,0,5,13779,285,1,1,1,0,0,1,0,0,4,2,0,0,40,26,123,89414,52250,180,75,15.0,0,12,23705,9724
4158750241,811,1,1,1,0,0,1,0,0,7,1,20,1,17,6,26,30448,29957,320,44,8.8,36,3,10530,24618,0,0,0,0,0,0,0,0,0,0,10,1,6,17,4,18641,17290,101,34,6.8,62,0,8917,1106
4250337720,1033,0,0,0,0,0,0,0,0,1,0,11,0,21,40,30,69738,44300,275,71,14.2,22,5,18255,4465,1,1,1,0,1,1,2,0,10,3,18,0,40,21,35,72626,58094,315,79,15.8,90,7,20819,54254
4210574428,1904,1,0,0,0,0,1,4,0,8,1,73,25,38,29,93,96741,61443,526,77,15.4,227,8,32579,93078,0,1,1,0,1,0,1,0,2,0,58,31,28,38,57,102099,57240,647,76,15.2,177,5,26956,29857
4073136810,1189,0,1,0,0,1,0,1,0,0,0,40,16,16,29,20,50359,33675,416,54,10.8,91,5,13482,7345,1,0,1,0,0,0,1,0,5,0,52,15,29,16,35,63416,43313,466,59,11.8,109,7,31370,47474
4198553555,1512,0,0,1,1,0,0,0,1,4,0,64,18,13,35,20,68307,47877,568,64,12.8,162,4,28927,49215,1,1,0,0,1,1,4,0,7,1,75,15,33,13,59,85058,52065,583,71,14.2,158,9,39182,45362
4195829816,1444,1,1,0,1,1,1,2,1,5,1,76,21,18,7,27,59542,47056,607,68,13.6,161,5,23212,52508,0,0,1,0,0,0,1,0,2,0,60,34,7,18,10,38955,39005,604,62,12.4,133,2,15251,27520
4144633509,1068,0,0,0,0,0,0,0,0,0,0,18,0,24,65,36,65614,60015,293,75,15.0,6,5,7744,4323,1,1,1,1,1,1,4,1,11,3,53,2,65,24,66,114396,81035,402,81,16.2,138,12,15225,101970
4204364830,2435,0,1,1,0,1,1,3,0,5,1,108,29,37,42,68,169816,71333,737,83,16.6,206,11,29157,66725,1,0,0,1,0,0,3,2,8,1,86,37,42,37,83,143414,77430,677,88,17.6,223,9,113744,112718
4228312079,2115,0,1,1,0,1,0,2,1,3,0,90,49,19,20,31,91813,61382,834,77,15.4,227,5,33412,77371,1,0,0,1,0,1,2,1,8,2,132,43,20,19,44,103782,65052,842,83,16.6,222,7,30444,50655
4238626919,1714,1,1,1,1,0,1,2,1,11,3,89,46,36,14,39,81610,66307,659,76,15.2,203,8,29772,74858,0,0,0,0,1,0,2,0,0,0,85,34,14,36,28,63020,47581,678,71,14.2,115,3,18007,15247
4178086017,610,0,0,0,0,0,0,0,0,0,0,0,0,14,29,29,31280,31072,94,52,10.4,0,2,7077,2003,1,1,1,0,0,1,0,0,4,1,0,0,29,14,65,42299,37336,98,59,11.8,0,8,9717,17395
4067729838,1816,1,0,0,0,0,1,2,1,5,1,86,42,32,26,63,98890,58499,654,78,15.6,196,6,31704,52120,0,1,1,1,1,0,2,1,4,0,83,32,26,32,34,74693,56472,655,71,14.2,195,8,31152,52752
4233051880,922,1,1,1,0,0,0,0,0,4,0,28,5,19,7,23,32956,33880,387,49,9.8,80,4,8907,20121,0,0,0,0,1,0,1,0,0,0,19,6,7,19,8,23538,24267,356,44,8.8,85,1,9577,7454
4231935043,1508,1,0,1,0,0,1,1,0,7,1,59,24,35,20,72,87329,51993,501,66,13.2,136,10,21877,36511,0,1,0,0,1,0,2,0,0,0,59,10,20,35,34,71761,42481,504,60,12.0,128,5,21383,22420
4115220908,791,1,1,1,0,1,1,1,0,6,1,19,3,19,2,18,27862,29758,328,46,9.2,92,5,9077,28597,0,0,0,0,0,0,0,0,0,0,17,1,2,19,4,16681,16303,222,35,7.0,44,0,4545,1465
4183622503,1400,1,0,1,1,1,1,3,1,9,2,63,19,26,15,33,60628,51283,581,66,13.2,176,7,20126,70752,0,1,0,0,0,0,0,0,0,0,41,18,15,26,18,50323,39847,531,59,11.8,94,3,17898,10093
4234805366,679,1,1,1,0,1,1,1,0,7,1,22,3,11,3,9,10458,24764,235,39,7.8,54,3,5298,31941,0,0,0,0,0,0,0,0,0,0,11,6,3,11,4,6598,16090,211,31,6.2,44,1,3676,4937
4212695429,679,1,1,1,0,0,1,0,0,6,1,3,0,55,3,54,46446,35032,239,45,9.0,8,5,6057,18359,0,0,0,0,0,0,0,0,0,0,0,0,3,55,1,7808,9829,7,23,4.6,0,0,314,0
4223403256,1413,1,1,1,1,1,1,1,1,5,1,50,21,28,21,49,63212,47989,461,67,13.4,142,10,19941,45573,0,0,0,0,0,0,1,0,1,0,58,15,21,28,38,51905,40879,487,58,11.6,118,5,23196,14454
4197485719,1544,1,1,1,0,0,1,0,0,7,1,64,17,36,20,57,83388,55303,517,71,14.2,202,10,23796,38838,0,0,0,0,1,0,3,0,0,0,56,24,20,36,25,57475,42070,491,62,12.4,96,4,22142,16062
4125237966,1694,1,0,0,1,0,1,1,1,7,1,69,31,25,20,61,80848,51606,573,68,13.6,141,7,56798,45888,0,1,1,0,1,0,2,0,8,1,82,34,19,25,33,69546,56625,660,69,13.8,195,6,32899,46768
3867265363,1319,1,0,1,0,1,1,1,0,8,1,59,15,29,13,40,65112,47896,481,63,12.6,125,5,15432,44738,0,1,0,0,0,0,0,0,0,0,37,10,13,29,16,47368,34256,427,55,11.0,107,2,14167,6227
4212406390,1264,1,1,0,0,0,0,0,0,3,0,45,27,29,20,50,58940,41874,423,63,12.6,104,6,22903,30757,0,0,1,0,1,0,3,0,3,0,53,19,20,29,30,60463,40688,473,58,11.6,123,6,17505,31134
3977322830,1093,1,1,0,0,1,1,2,0,6,1,43,15,17,10,25,47389,38652,456,55,11.0,98,3,13786,43337,0,0,1,0,0,0,0,0,1,0,34,16,10,17,15,27338,31496,401,50,10.0,102,2,12959,13132
4122207994,776,0,0,0,0,0,0,0,0,0,0,13,3,27,35,19,48960,42323,204,42,8.4,8,5,14199,2186,1,1,1,0,1,1,2,0,10,2,34,1,35,27,54,68977,57844,298,59,11.8,61,7,22002,47624
3958671111,1286,1,1,0,0,0,1,0,0,4,2,0,0,49,41,140,151329,67998,259,90,18.0,0,12,26951,9832,0,0,1,0,0,0,0,0,2,1,0,0,41,49,96,114967,64775,254,89,17.8,0,9,33955,5367
4197742146,1140,1,0,1,0,0,0,0,0,4,0,37,9,16,6,28,40675,37055,475,57,11.4,115,5,21649,26665,0,1,0,0,1,0,2,0,1,0,28,9,6,16,8,26832,29104,448,51,10.2,89,1,22651,12118
4242491564,1601,0,0,0,0,0,0,0,0,2,0,48,32,18,33,38,68603,45898,588,65,13.0,114,4,37475,9933,1,1,1,1,1,1,4,1,8,1,77,24,33,18,52,95227,56103,587,72,14.4,175,10,45263,70535
4060139504,1661,0,1,0,0,0,0,1,0,2,0,44,28,18,26,22,59698,45929,599,66,13.2,130,2,20829,29970,1,0,1,1,1,1,3,1,10,2,60,14,26,18,34,68240,57952,644,70,14.0,209,4,17057,63503
4216807331,2126,0,0,1,0,0,1,2,0,9,3,78,41,25,27,51,122763,62801,708,77,15.4,219,7,59450,68127,1,1,0,1,1,0,3,2,4,1,108,42,27,25,63,131391,68425,781,86,17.2,262,6,51771,68502
4218331896,1408,1,1,1,0,1,1,3,0,7,1,70,17,28,12,45,65069,48888,569,65,13.0,159,5,13858,54625,0,0,0,0,0,0,0,0,3,0,51,20,12,28,16,43828,41204,575,61,12.2,131,3,16627,25453
